locale,date,dateid,x,y,logweight,predictions,predictions_u,residuals,stnderror,u,e
"Ola, AR",Apr 2009,Apr 2009_94,241088.88,-580059.06,6.2654157,6.3112817,6.2374349,-.045866221,.0058726491,-.073846936,.027980717
"Ola, AR",May 2009,May 2009_94,241088.88,-580059.06,6.2839861,6.3189316,6.2450843,-.034945361,.0065203002,-.073846936,.038901579
"Ola, AR",Jun 2009,Jun 2009_94,241088.88,-580059.06,6.2912335,6.3535447,6.2796979,-.062311076,.0084245205,-.073846936,.011535864
"Ola, AR",Jul 2009,Jul 2009_94,241088.88,-580059.06,6.2942901,6.3669777,6.2931304,-.072687462,.010982241,-.073846936,.001159474
"Ola, AR",Aug 2009,Aug 2009_94,241088.88,-580059.06,6.2676344,6.3835154,6.3096685,-.11588103,.007466896,-.073846936,-.042034086
"Ola, AR",Sep 2009,Sep 2009_94,241088.88,-580059.06,6.2598405,6.3382316,6.2643847,-.078391008,.0075741061,-.073846936,-.0045440709
"Ola, AR",Oct 2009,Oct 2009_94,241088.88,-580059.06,6.2248158,6.3197408,6.245894,-.094924934,.0057423008,-.073846936,-.021077992
"Ola, AR",Dec 2009,Dec 2009_94,241088.88,-580059.06,6.2171531,6.2908721,6.2170248,-.073718868,.0056386935,-.073846936,.00012806852
"Ola, AR",Jan 2010,Jan 2010_94,241088.88,-580059.06,6.2631216,6.3019495,6.2281022,-.03882774,.0056705629,-.073846936,.0350192
"Ola, AR",Feb 2010,Feb 2010_94,241088.88,-580059.06,6.2500067,6.31392,6.2400732,-.063913405,.0048857904,-.073846936,.0099335322
"Ola, AR",Mar 2010,Mar 2010_94,241088.88,-580059.06,6.2039437,6.3191347,6.2452879,-.11519105,.0053212047,-.073846936,-.041344114
"Ola, AR",Apr 2010,Apr 2010_94,241088.88,-580059.06,6.1752901,6.3051453,6.231298,-.12985498,.0048341239,-.073846936,-.056008041
"Ola, AR",May 2010,May 2010_94,241088.88,-580059.06,6.2190719,6.3392386,6.2653918,-.12016673,.0058296877,-.073846936,-.046319786
"Ola, AR",Jun 2010,Jun 2010_94,241088.88,-580059.06,6.2141347,6.3605514,6.2867045,-.14641666,.007813056,-.073846936,-.072569728
"Ola, AR",Jul 2010,Jul 2010_94,241088.88,-580059.06,6.2142653,6.3608699,6.2870226,-.1466044,.008134611,-.073846936,-.07275746
"Ola, AR",Aug 2010,Aug 2010_94,241088.88,-580059.06,6.2184706,6.338449,6.2646022,-.11997837,.0072245109,-.073846936,-.046131432
"Ola, AR",Sep 2010,Sep 2010_94,241088.88,-580059.06,6.1766496,6.3295951,6.2557483,-.15294576,.0077790804,-.073846936,-.079098813
"Ola, AR",Oct 2010,Oct 2010_94,241088.88,-580059.06,6.1968193,6.273767,6.1999202,-.076947749,.0074245706,-.073846936,-.0031008087
"Ola, AR",Nov 2010,Nov 2010_94,241088.88,-580059.06,6.1972852,,,,,,
"Ola, AR",Dec 2010,Dec 2010_94,241088.88,-580059.06,6.1920433,6.2669549,6.1931081,-.074911758,.0057242685,-.073846936,-.0010648153
"Ola, AR",Jan 2011,Jan 2011_94,241088.88,-580059.06,6.2186527,6.3055019,6.2316546,-.086849079,.0047420049,-.073846936,-.013002142
"Ola, AR",Feb 2011,Feb 2011_94,241088.88,-580059.06,6.1754613,6.3145652,6.2407184,-.13910392,.0051430403,-.073846936,-.065256983
"Ola, AR",Mar 2011,Mar 2011_94,241088.88,-580059.06,6.2574706,6.292861,6.2190137,-.035390195,.0054846331,-.073846936,.038456745
"Ola, AR",Apr 2011,Apr 2011_94,241088.88,-580059.06,6.171536,6.276721,6.2028742,-.10518508,.0057236697,-.073846936,-.031338144
"Ola, AR",May 2011,May 2011_94,241088.88,-580059.06,6.2459288,6.3008695,6.2270222,-.054940544,.0078249276,-.073846936,.018906398
"Ola, AR",Jun 2011,Jun 2011_94,241088.88,-580059.06,6.286684,6.2897606,6.2159138,-.0030766602,.009868768,-.073846936,.070770279
"Ola, AR",Jul 2011,Jul 2011_94,241088.88,-580059.06,6.1988659,6.2787371,6.2048903,-.079871237,.0099747749,-.073846936,-.0060242945
"Ola, AR",Aug 2011,Aug 2011_94,241088.88,-580059.06,6.2101049,6.2904334,6.2165866,-.080328524,.011806898,-.073846936,-.0064815851
"Ola, AR",Sep 2011,Sep 2011_94,241088.88,-580059.06,6.2140932,6.2670064,6.1931596,-.052913219,.010159876,-.073846936,.020933719
"Ola, AR",Oct 2011,Oct 2011_94,241088.88,-580059.06,6.2685809,6.2510624,6.1772151,.017518735,.0072226385,-.073846936,.091365673
"Ola, AR",Nov 2011,Nov 2011_94,241088.88,-580059.06,6.2025461,6.2400227,6.1661758,-.037476756,.0063864458,-.073846936,.036370184
"Ola, AR",Dec 2011,Dec 2011_94,241088.88,-580059.06,6.202703,6.2390833,6.1652365,-.036380466,.0055176299,-.073846936,.037466474
"Ola, AR",Jan 2012,Jan 2012_94,241088.88,-580059.06,6.2060475,6.2814598,6.2076125,-.075412087,.0056797485,-.073846936,-.0015651458
"Ola, AR",Feb 2012,Feb 2012_94,241088.88,-580059.06,6.1979094,6.2659407,6.1920934,-.068031184,.0062509789,-.073846936,.0058157523
"Ola, AR",Mar 2012,Mar 2012_94,241088.88,-580059.06,6.2890873,6.310473,6.2366261,-.021385897,.0053579076,-.073846936,.052461043
"Ola, AR",Apr 2012,Apr 2012_94,241088.88,-580059.06,6.177762,6.2643681,6.1905212,-.086605929,.0073163942,-.073846936,-.012758989
"Ola, AR",May 2012,May 2012_94,241088.88,-580059.06,6.2349625,6.3256888,6.251842,-.090726346,.0062037967,-.073846936,-.016879406
"Ola, AR",Jun 2012,Jun 2012_94,241088.88,-580059.06,6.2236872,6.3535213,6.2796745,-.12983431,.006779552,-.073846936,-.055987366
"Ola, AR",Jul 2012,Jul 2012_94,241088.88,-580059.06,6.1378107,6.3071837,6.2333369,-.16937293,.010117653,-.073846936,-.095525987
"Ola, AR",Aug 2012,Aug 2012_94,241088.88,-580059.06,6.1817145,6.2989159,6.225069,-.11720132,.01174682,-.073846936,-.043354381
"Ola, AR",Sep 2012,Sep 2012_94,241088.88,-580059.06,6.1776805,6.265028,6.1911807,-.087347381,.012983149,-.073846936,-.013500437
"Ola, AR",Oct 2012,Oct 2012_94,241088.88,-580059.06,6.2552805,6.2928381,6.2189913,-.037557524,.011018775,-.073846936,.036289416
"Ola, AR",Nov 2012,Nov 2012_94,241088.88,-580059.06,6.21137,6.2639451,6.1900978,-.052574947,.0086945938,-.073846936,.021271992
"Ola, AR",Dec 2012,Dec 2012_94,241088.88,-580059.06,6.2241235,6.2816753,6.207828,-.057551645,.0072794911,-.073846936,.016295297
"Ola, AR",Jan 2013,Jan 2013_94,241088.88,-580059.06,6.2841859,6.308228,6.2343812,-.024042165,.0073010353,-.073846936,.049804773
"Ola, AR",Feb 2013,Feb 2013_94,241088.88,-580059.06,6.2564011,6.3049812,6.2311344,-.048580267,.0088460874,-.073846936,.025266673
"Ola, AR",Mar 2013,Mar 2013_94,241088.88,-580059.06,6.2781019,6.370965,6.2971177,-.092862964,.0069151283,-.073846936,-.019016022
"Ola, AR",Apr 2013,Apr 2013_94,241088.88,-580059.06,6.3386745,6.3133512,6.2395043,.025323255,.0074918396,-.073846936,.099170193
"Ola, AR",May 2013,May 2013_94,241088.88,-580059.06,6.3139033,6.3252697,6.2514229,-.011366394,.0076885736,-.073846936,.062480547
"Ola, AR",Jun 2013,Jun 2013_94,241088.88,-580059.06,6.314064,6.333818,6.2599711,-.019753968,.008718376,-.073846936,.05409297
"Ola, AR",Jul 2013,Jul 2013_94,241088.88,-580059.06,6.3750196,6.3169999,6.2431531,.058019735,.010570492,-.073846936,.13186668
"Ola, AR",Aug 2013,Aug 2013_94,241088.88,-580059.06,6.3502164,6.3371778,6.2633309,.013038737,.0085482858,-.073846936,.086885676
"Ola, AR",Sep 2013,Sep 2013_94,241088.88,-580059.06,6.3628969,6.3218999,6.2480526,.040997233,.0094155148,-.073846936,.11484417
"Ola, AR",Oct 2013,Oct 2013_94,241088.88,-580059.06,6.3080282,6.3137031,6.2398562,-.0056750113,.0081160963,-.073846936,.068171926
"Ola, AR",Nov 2013,Nov 2013_94,241088.88,-580059.06,6.3314595,6.2676806,6.1938338,.063778825,.0074468977,-.073846936,.13762577
"Ola, AR",Dec 2013,Dec 2013_94,241088.88,-580059.06,6.3639302,6.2910852,6.2172384,.072845004,.0067621805,-.073846936,.14669195
"Ola, AR",Jan 2014,Jan 2014_94,241088.88,-580059.06,6.2815642,6.3330421,6.2591953,-.051478051,.0056057796,-.073846936,.022368889
"Ola, AR",Feb 2014,Feb 2014_94,241088.88,-580059.06,6.2738452,6.323359,6.2495117,-.049513664,.0057374155,-.073846936,.024333276
"Ola, AR",Mar 2014,Mar 2014_94,241088.88,-580059.06,6.1939764,6.329071,6.2552242,-.13509473,.0057084574,-.073846936,-.061247792
"Ola, AR",Apr 2014,Apr 2014_94,241088.88,-580059.06,6.1307368,6.3283963,6.254549,-.19765927,.0059695537,-.073846936,-.12381233
"Ola, AR",May 2014,May 2014_94,241088.88,-580059.06,6.2126184,6.3402891,6.2664418,-.12767056,.0085572684,-.073846936,-.05382362
"Ola, AR",Jun 2014,Jun 2014_94,241088.88,-580059.06,6.2016363,6.3497157,6.2758684,-.14807916,.0095297256,-.073846936,-.074232221
"Ola, AR",Jul 2014,Jul 2014_94,241088.88,-580059.06,6.2748413,6.3810039,6.307157,-.10616251,.0090221977,-.073846936,-.032315571
"Ola, AR",Aug 2014,Aug 2014_94,241088.88,-580059.06,6.2187171,6.3966603,6.3228135,-.17794321,.0079689128,-.073846936,-.10409627
"Ola, AR",Sep 2014,Sep 2014_94,241088.88,-580059.06,6.2444291,6.4020648,6.328218,-.15763587,.0077215396,-.073846936,-.083788931
"Ola, AR",Oct 2014,Oct 2014_94,241088.88,-580059.06,6.2147703,6.3392334,6.2653866,-.12446316,.005811845,-.073846936,-.050616227
"Ola, AR",Nov 2014,Nov 2014_94,241088.88,-580059.06,6.2024322,6.3508062,6.2769589,-.14837389,.0055860658,-.073846936,-.074526943
"Ola, AR",Dec 2014,Dec 2014_94,241088.88,-580059.06,6.2034874,6.3805709,6.3067241,-.17708345,.005735816,-.073846936,-.10323651
"Ola, AR",Jan 2015,Jan 2015_94,241088.88,-580059.06,6.2988715,6.3552084,6.2813616,-.056337062,.0048015136,-.073846936,.017509878
"Ola, AR",Feb 2015,Feb 2015_94,241088.88,-580059.06,6.4005976,6.3676758,6.293829,.032921623,.0063999435,-.073846936,.10676856
"Ola, AR",Mar 2015,Mar 2015_94,241088.88,-580059.06,6.1454325,6.3201451,6.2462983,-.17471264,.0068474296,-.073846936,-.1008657
"Ola, AR",Apr 2015,Apr 2015_94,241088.88,-580059.06,6.2107406,6.2741003,6.2002535,-.063359752,.007298769,-.073846936,.01048719
"Ola, AR",May 2015,May 2015_94,241088.88,-580059.06,6.2890673,6.3271055,6.2532587,-.03803841,.0074480125,-.073846936,.03580853
"Ola, AR",Jun 2015,Jun 2015_94,241088.88,-580059.06,6.198802,6.3210073,6.24716,-.12220509,.0080271987,-.073846936,-.048358146
"Ola, AR",Jul 2015,Jul 2015_94,241088.88,-580059.06,6.297832,6.369267,6.2954202,-.071435019,.0071962322,-.073846936,.0024119178
"Ola, AR",Aug 2015,Aug 2015_94,241088.88,-580059.06,6.3085389,6.3374014,6.2635546,-.02886256,.010170293,-.073846936,.044984378
"Ola, AR",Sep 2015,Sep 2015_94,241088.88,-580059.06,6.1885614,6.34375,6.2699027,-.1551884,.008565601,-.073846936,-.081341453
"Ola, AR",Oct 2015,Oct 2015_94,241088.88,-580059.06,6.306674,6.2831674,6.2093205,.023506507,.0068875588,-.073846936,.097353444
"Ola, AR",Nov 2015,Nov 2015_94,241088.88,-580059.06,6.259757,6.2549224,6.1810751,.0048348643,.0076159053,-.073846936,.078681804
"Ola, AR",Jan 2016,Jan 2016_94,241088.88,-580059.06,6.3623047,6.337853,6.2640061,.024451677,.0055391155,-.073846936,.098298617
"Ola, AR",Feb 2016,Feb 2016_94,241088.88,-580059.06,6.3470535,6.392725,6.3188782,-.045671664,.0051046275,-.073846936,.028175278
"Ola, AR",Mar 2016,Mar 2016_94,241088.88,-580059.06,6.3542514,6.2483087,6.1744618,.10594261,.0078610331,-.073846936,.17978956
"Ola, AR",Apr 2016,Apr 2016_94,241088.88,-580059.06,6.280313,6.2857022,6.2118554,-.0053894431,.0064015803,-.073846936,.068457499
"Ola, AR",May 2016,May 2016_94,241088.88,-580059.06,6.2554502,6.3547487,6.2809019,-.099298485,.0074321418,-.073846936,-.025451545
"Ola, AR",Jun 2016,Jun 2016_94,241088.88,-580059.06,6.3476987,6.3207622,6.2469153,.026936397,.0080903042,-.073846936,.10078333
"Ola, AR",Jul 2016,Jul 2016_94,241088.88,-580059.06,6.210146,6.3821263,6.308279,-.17198023,.0065054116,-.073846936,-.098133288
"Ola, AR",Aug 2016,Aug 2016_94,241088.88,-580059.06,6.2596512,6.394268,6.3204212,-.1346169,.0066039157,-.073846936,-.06076996
"Ola, AR",Sep 2016,Sep 2016_94,241088.88,-580059.06,6.2345753,6.3065133,6.2326665,-.071938165,.0074625774,-.073846936,.0019087787
"Ola, AR",Jan 2017,Jan 2017_94,241088.88,-580059.06,6.170454,6.3792143,6.305367,-.20876002,.0045394022,-.073846936,-.13491309
"Ola, AR",Feb 2017,Feb 2017_94,241088.88,-580059.06,6.2440434,6.3722034,6.2983565,-.1281599,.0054550776,-.073846936,-.054312952
"Ola, AR",Mar 2017,Mar 2017_94,241088.88,-580059.06,6.2217588,6.3939638,6.3201165,-.17220485,.0062940693,-.073846936,-.098357916
"Ola, AR",Apr 2017,Apr 2017_94,241088.88,-580059.06,6.1300297,6.3397961,6.2659492,-.20976634,.0056525352,-.073846936,-.13591941
"Ola, AR",May 2017,May 2017_94,241088.88,-580059.06,6.2634101,6.3323269,6.2584801,-.068916805,.0070012743,-.073846936,.0049301325
"Ola, AR",Jun 2017,Jun 2017_94,241088.88,-580059.06,6.2022672,6.4109473,6.3371005,-.20868009,.0090719713,-.073846936,-.13483316
"Ola, AR",Jul 2017,Jul 2017_94,241088.88,-580059.06,6.2265258,6.3433943,6.2695475,-.1168685,.0080762049,-.073846936,-.04302156
"Ola, AR",Aug 2017,Aug 2017_94,241088.88,-580059.06,6.1968555,6.3111181,6.2372713,-.11426261,.0088724,-.073846936,-.040415667
"Ola, AR",Sep 2017,Sep 2017_94,241088.88,-580059.06,6.2564945,6.2873878,6.213541,-.030893547,.0097976262,-.073846936,.042953391
"Ola, AR",Oct 2017,Oct 2017_94,241088.88,-580059.06,6.2046742,,,,,,
"Ola, AR",Nov 2017,Nov 2017_94,241088.88,-580059.06,6.2134418,,,,,,
"Ola, AR",Dec 2017,Dec 2017_94,241088.88,-580059.06,6.1721396,,,,,,
"Ola, AR",Jan 2018,Jan 2018_94,241088.88,-580059.06,6.1658244,6.2882404,6.2143936,-.12241606,.0065712342,-.073846936,-.048569113
"Ola, AR",Feb 2018,Feb 2018_94,241088.88,-580059.06,6.2433476,6.3388262,6.2649789,-.095478408,.0060513564,-.073846936,-.021631468
"Ola, AR",Mar 2018,Mar 2018_94,241088.88,-580059.06,6.133688,6.3063779,6.2325311,-.17269002,.0064529376,-.073846936,-.098843083
"Ola, AR",Apr 2018,Apr 2018_94,241088.88,-580059.06,6.190383,6.264791,6.1909442,-.074408151,.0072742254,-.073846936,-.00056120811
"Ola, AR",May 2018,May 2018_94,241088.88,-580059.06,6.1569157,6.3219757,6.2481284,-.16505982,.0075683766,-.073846936,-.091212876
"Ola, AR",Jun 2018,Jun 2018_94,241088.88,-580059.06,6.2002692,6.3046002,6.2307534,-.10433096,.0065238229,-.073846936,-.030484026
"Ozark, AR",Jan 2004,Jan 2004_95,186013.66,-526868.56,6.1953712,,,,,,
"Ozark, AR",Feb 2004,Feb 2004_95,186013.66,-526868.56,6.1696758,,,,,,
"Ozark, AR",Mar 2004,Mar 2004_95,186013.66,-526868.56,6.1404233,,,,,,
"Ozark, AR",Apr 2004,Apr 2004_95,186013.66,-526868.56,6.2302203,,,,,,
"Ozark, AR",May 2004,May 2004_95,186013.66,-526868.56,6.1992507,,,,,,
"Ozark, AR",Jun 2004,Jun 2004_95,186013.66,-526868.56,6.2518411,,,,,,
"Ozark, AR",Jul 2004,Jul 2004_95,186013.66,-526868.56,6.2174873,,,,,,
"Ozark, AR",Aug 2004,Aug 2004_95,186013.66,-526868.56,6.2110109,,,,,,
"Ozark, AR",Sep 2004,Sep 2004_95,186013.66,-526868.56,6.2244973,,,,,,
"Ozark, AR",Oct 2004,Oct 2004_95,186013.66,-526868.56,6.2024393,,,,,,
"Ozark, AR",Nov 2004,Nov 2004_95,186013.66,-526868.56,6.2030468,,,,,,
"Ozark, AR",Dec 2004,Dec 2004_95,186013.66,-526868.56,6.1806664,,,,,,
"Ozark, AR",Jan 2005,Jan 2005_95,186013.66,-526868.56,6.331768,6.2829299,6.2030849,.04883809,.0060663461,-.079845078,.12868316
"Ozark, AR",Feb 2005,Feb 2005_95,186013.66,-526868.56,6.2707415,6.2670579,6.1872129,.0036836185,.0067691645,-.079845078,.083528697
"Ozark, AR",Mar 2005,Mar 2005_95,186013.66,-526868.56,6.1829963,6.2533321,6.1734872,-.070336051,.0068649715,-.079845078,.0095090279
"Ozark, AR",Apr 2005,Apr 2005_95,186013.66,-526868.56,6.2009788,6.3115773,6.2317324,-.11059852,.0064878659,-.079845078,-.030753443
"Ozark, AR",May 2005,May 2005_95,186013.66,-526868.56,6.2000771,6.2955742,6.2157292,-.095497049,.007101974,-.079845078,-.015651969
"Ozark, AR",Jun 2005,Jun 2005_95,186013.66,-526868.56,6.2627516,6.3402333,6.2603879,-.07748162,.0085661225,-.079845078,.002363458
"Ozark, AR",Jul 2005,Jul 2005_95,186013.66,-526868.56,6.2322774,6.3246894,6.2448444,-.092412151,.0073183198,-.079845078,-.012567072
"Ozark, AR",Aug 2005,Aug 2005_95,186013.66,-526868.56,6.3021069,6.3133526,6.2335076,-.011245857,.0098133609,-.079845078,.068599224
"Ozark, AR",Sep 2005,Sep 2005_95,186013.66,-526868.56,6.200036,6.3203931,6.2405481,-.12035696,.0082888519,-.079845078,-.040511888
"Ozark, AR",Oct 2005,Oct 2005_95,186013.66,-526868.56,6.2644138,6.2643585,6.1845131,.000055525114,.0063512502,-.079845078,.0799006
"Ozark, AR",Nov 2005,Nov 2005_95,186013.66,-526868.56,6.2284651,6.2673039,6.187459,-.038839053,.006388281,-.079845078,.041006025
"Ozark, AR",Dec 2005,Dec 2005_95,186013.66,-526868.56,6.2481756,6.2656641,6.1858187,-.017488321,.0058399583,-.079845078,.062356755
"Ozark, AR",Jan 2006,Jan 2006_95,186013.66,-526868.56,6.2241254,6.3690047,6.2891598,-.14487927,.0047580209,-.079845078,-.065034181
"Ozark, AR",Feb 2006,Feb 2006_95,186013.66,-526868.56,6.246994,6.3388343,6.2589893,-.091840371,.0054631503,-.079845078,-.011995294
"Ozark, AR",Mar 2006,Mar 2006_95,186013.66,-526868.56,6.2166924,6.2884307,6.2085857,-.071738347,.0072523099,-.079845078,.0081067281
"Ozark, AR",Apr 2006,Apr 2006_95,186013.66,-526868.56,6.2241354,6.2945714,6.2147264,-.070436127,.0072251582,-.079845078,.0094089471
"Ozark, AR",May 2006,May 2006_95,186013.66,-526868.56,6.309238,6.3017359,6.2218909,.0075021284,.008267995,-.079845078,.087347209
"Ozark, AR",Jun 2006,Jun 2006_95,186013.66,-526868.56,6.2379918,6.3366013,6.2567558,-.098609239,.0086957458,-.079845078,-.018764159
"Ozark, AR",Jul 2006,Jul 2006_95,186013.66,-526868.56,6.2694383,6.3122478,6.2324028,-.04280939,.0088309133,-.079845078,.037035689
"Ozark, AR",Aug 2006,Aug 2006_95,186013.66,-526868.56,6.2337046,6.3284326,6.2485876,-.094728187,.0096306866,-.079845078,-.014883106
"Ozark, AR",Sep 2006,Sep 2006_95,186013.66,-526868.56,6.2361846,6.2437806,6.1639357,-.0075962474,.0087968791,-.079845078,.072248831
"Ozark, AR",Oct 2006,Oct 2006_95,186013.66,-526868.56,6.2339511,6.2858992,6.2060542,-.05194829,.0061447024,-.079845078,.027896788
"Ozark, AR",Nov 2006,Nov 2006_95,186013.66,-526868.56,6.2634239,6.273695,6.19385,-.010271143,.0050976318,-.079845078,.069573939
"Ozark, AR",Dec 2006,Dec 2006_95,186013.66,-526868.56,6.2913065,6.3066969,6.2268515,-.015390246,.0048810365,-.079845078,.064454831
"Ozark, AR",Jan 2007,Jan 2007_95,186013.66,-526868.56,6.2093825,6.3044233,6.2245784,-.095040821,.0049345694,-.079845078,-.015195746
"Ozark, AR",Feb 2007,Feb 2007_95,186013.66,-526868.56,6.220562,6.3359785,6.2561336,-.11541646,.0048662508,-.079845078,-.035571381
"Ozark, AR",Mar 2007,Mar 2007_95,186013.66,-526868.56,6.2668333,6.3060999,6.2262549,-.039266698,.005228152,-.079845078,.04057838
"Ozark, AR",Apr 2007,Apr 2007_95,186013.66,-526868.56,6.2762637,6.3005762,6.2207308,-.024312282,.0064182249,-.079845078,.055532798
"Ozark, AR",May 2007,May 2007_95,186013.66,-526868.56,6.2801332,6.3669291,6.2870841,-.086795941,.0072201248,-.079845078,-.0069508613
"Ozark, AR",Jun 2007,Jun 2007_95,186013.66,-526868.56,6.2795715,6.3420577,6.2622128,-.062486086,.0088665755,-.079845078,.017358992
"Ozark, AR",Jul 2007,Jul 2007_95,186013.66,-526868.56,6.2556443,6.3801861,6.3003407,-.12454157,.0087019196,-.079845078,-.044696491
"Ozark, AR",Aug 2007,Aug 2007_95,186013.66,-526868.56,6.327827,6.367115,6.2872701,-.039287955,.010285528,-.079845078,.040557124
"Ozark, AR",Sep 2007,Sep 2007_95,186013.66,-526868.56,6.2864676,6.3509817,6.2711368,-.06451422,.0069909329,-.079845078,.015330856
"Ozark, AR",Oct 2007,Oct 2007_95,186013.66,-526868.56,6.2464714,6.294723,6.2148781,-.04825186,.0072777532,-.079845078,.031593218
"Ozark, AR",Nov 2007,Nov 2007_95,186013.66,-526868.56,6.2643776,6.3041654,6.2243199,-.039787591,.0067809573,-.079845078,.040057488
"Ozark, AR",Dec 2007,Dec 2007_95,186013.66,-526868.56,6.2729635,6.3215232,6.2416782,-.048559576,.0061211349,-.079845078,.031285502
"Ozark, AR",Jan 2008,Jan 2008_95,186013.66,-526868.56,6.2725635,6.2847319,6.2048869,-.012168568,.0064868405,-.079845078,.067676514
"Ozark, AR",Feb 2008,Feb 2008_95,186013.66,-526868.56,6.2271738,6.3009481,6.2211032,-.073774375,.0069107185,-.079845078,.0060707009
"Ozark, AR",Mar 2008,Mar 2008_95,186013.66,-526868.56,6.2720952,6.3294935,6.2496486,-.057398401,.0060670925,-.079845078,.022446677
"Ozark, AR",Apr 2008,Apr 2008_95,186013.66,-526868.56,6.2435102,6.3337407,6.2538958,-.090230472,.0056374008,-.079845078,-.01038539
"Ozark, AR",May 2008,May 2008_95,186013.66,-526868.56,6.2860498,6.3375998,6.2577543,-.051549781,.0062064724,-.079845078,.028295297
"Ozark, AR",Jun 2008,Jun 2008_95,186013.66,-526868.56,6.3401561,6.334898,6.2550526,.0052582212,.0068607954,-.079845078,.085103303
"Ozark, AR",Jul 2008,Jul 2008_95,186013.66,-526868.56,6.3045578,6.3413286,6.2614837,-.03677094,.0069294553,-.079845078,.043074138
"Ozark, AR",Aug 2008,Aug 2008_95,186013.66,-526868.56,6.3135238,6.3822093,6.3023643,-.068685584,.0060113803,-.079845078,.011159493
"Ozark, AR",Sep 2008,Sep 2008_95,186013.66,-526868.56,6.2698584,6.3705373,6.2906919,-.10067877,.0080577424,-.079845078,-.02083369
"Ozark, AR",Oct 2008,Oct 2008_95,186013.66,-526868.56,6.261754,6.3209743,6.2411289,-.059220094,.007598768,-.079845078,.020624984
"Ozark, AR",Nov 2008,Nov 2008_95,186013.66,-526868.56,6.3108158,6.3249431,6.2450976,-.01412702,.0062188385,-.079845078,.065718055
"Ozark, AR",Dec 2008,Dec 2008_95,186013.66,-526868.56,6.2607245,6.3188801,6.2390347,-.058155373,.0073111709,-.079845078,.021689707
"Ozark, AR",Jan 2009,Jan 2009_95,186013.66,-526868.56,6.3069921,6.3357453,6.2559004,-.028753499,.0069124373,-.079845078,.051091582
"Ozark, AR",Feb 2009,Feb 2009_95,186013.66,-526868.56,6.2667823,6.2999835,6.2201385,-.033201192,.007045249,-.079845078,.046643887
"Ozark, AR",Mar 2009,Mar 2009_95,186013.66,-526868.56,6.2574835,6.3310704,6.2512255,-.073586911,.0063866051,-.079845078,.0062581645
"Ozark, AR",Apr 2009,Apr 2009_95,186013.66,-526868.56,6.2523623,6.3152094,6.2353644,-.062847376,.0069934311,-.079845078,.016997704
"Ozark, AR",May 2009,May 2009_95,186013.66,-526868.56,6.292532,6.3344913,6.2546463,-.041959457,.0066139121,-.079845078,.037885621
"Ozark, AR",Jun 2009,Jun 2009_95,186013.66,-526868.56,6.298449,6.381556,6.3017111,-.083106905,.009040093,-.079845078,-.0032618269
"Ozark, AR",Jul 2009,Jul 2009_95,186013.66,-526868.56,6.3107748,6.3692441,6.2893991,-.058469519,.011858913,-.079845078,.021375557
"Ozark, AR",Aug 2009,Aug 2009_95,186013.66,-526868.56,6.3119807,6.3990116,6.3191667,-.087030835,.0071444302,-.079845078,-.0071857544
"Ozark, AR",Sep 2009,Sep 2009_95,186013.66,-526868.56,6.2857375,6.356441,6.2765961,-.070703521,.0078295916,-.079845078,.0091415588
"Ozark, AR",Oct 2009,Oct 2009_95,186013.66,-526868.56,6.25701,6.312449,6.232604,-.055439163,.0067728413,-.079845078,.024405915
"Ozark, AR",Dec 2009,Dec 2009_95,186013.66,-526868.56,6.2564521,6.29427,6.2144251,-.037818164,.0059472239,-.079845078,.042026915
"Ozark, AR",Jan 2010,Jan 2010_95,186013.66,-526868.56,6.2239428,6.3400683,6.2602234,-.11612564,.0053771152,-.079845078,-.036280565
"Ozark, AR",Feb 2010,Feb 2010_95,186013.66,-526868.56,6.2631674,6.3215246,6.2416792,-.058357071,.0054904018,-.079845078,.021488005
"Ozark, AR",Mar 2010,Mar 2010_95,186013.66,-526868.56,6.1895518,6.3109217,6.2310762,-.12136962,.0063958191,-.079845078,-.041524541
"Ozark, AR",Apr 2010,Apr 2010_95,186013.66,-526868.56,6.213645,6.2977562,6.2179112,-.084111154,.0058174529,-.079845078,-.0042660763
"Ozark, AR",May 2010,May 2010_95,186013.66,-526868.56,6.226016,6.344141,6.2642961,-.11812509,.0070620799,-.079845078,-.03828001
"Ozark, AR",Jun 2010,Jun 2010_95,186013.66,-526868.56,6.2727008,6.3652992,6.2854543,-.09259855,.0082141254,-.079845078,-.012753472
"Ozark, AR",Jul 2010,Jul 2010_95,186013.66,-526868.56,6.2723908,6.3717561,6.2919111,-.099365234,.0085643698,-.079845078,-.019520156
"Ozark, AR",Aug 2010,Aug 2010_95,186013.66,-526868.56,6.1640115,6.3643289,6.2844834,-.20031722,.0077835829,-.079845078,-.12047214
"Ozark, AR",Sep 2010,Sep 2010_95,186013.66,-526868.56,6.2216234,6.3449659,6.265121,-.12334249,.0075023267,-.079845078,-.04349741
"Ozark, AR",Oct 2010,Oct 2010_95,186013.66,-526868.56,6.2338958,6.2937088,6.2138638,-.059813045,.0079614986,-.079845078,.020032033
"Ozark, AR",Nov 2010,Nov 2010_95,186013.66,-526868.56,6.2410364,,,,,,
"Ozark, AR",Dec 2010,Dec 2010_95,186013.66,-526868.56,6.2160954,6.2914581,6.2116132,-.075362638,.0058079637,-.079845078,.0044824388
"Ozark, AR",Jan 2011,Jan 2011_95,186013.66,-526868.56,6.228035,6.2868114,6.2069659,-.058776148,.005596282,-.079845078,.021068931
